region;Year;Medal;Season;medal_count;key;
Japan;1952;Gold;Summer;1;Japan|1952|Gold;
Japan;1952;Silver;Summer;6;Japan|1952|Silver;
Japan;1956;Bronze;Summer;3;Japan|1956|Bronze;
Japan;1956;Gold;Summer;4;Japan|1956|Gold;
Japan;1956;Silver;Summer;10;Japan|1956|Silver;
Japan;1956;Silver;Winter;1;Japan|1956|Silver;
Japan;1960;Bronze;Summer;7;Japan|1960|Bronze;
Japan;1960;Gold;Summer;4;Japan|1960|Gold;
Japan;1960;Silver;Summer;7;Japan|1960|Silver;
Japan;1964;Bronze;Summer;8;Japan|1964|Bronze;
Japan;1964;Gold;Summer;16;Japan|1964|Gold;
Japan;1964;Silver;Summer;5;Japan|1964|Silver;
Japan;1968;Bronze;Summer;7;Japan|1968|Bronze;
Japan;1968;Gold;Summer;11;Japan|1968|Gold;
Japan;1968;Silver;Summer;7;Japan|1968|Silver;
Japan;1972;Bronze;Summer;8;Japan|1972|Bronze;
Japan;1972;Bronze;Winter;1;Japan|1972|Bronze;
Japan;1972;Gold;Summer;13;Japan|1972|Gold;
Japan;1972;Gold;Winter;1;Japan|1972|Gold;
Japan;1972;Silver;Summer;8;Japan|1972|Silver;
Japan;1972;Silver;Winter;1;Japan|1972|Silver;
Japan;1976;Bronze;Summer;10;Japan|1976|Bronze;
Japan;1976;Gold;Summer;9;Japan|1976|Gold;
Japan;1976;Silver;Summer;6;Japan|1976|Silver;
Japan;1980;Silver;Winter;1;Japan|1980|Silver;
Japan;1984;Bronze;Summer;14;Japan|1984|Bronze;
Japan;1984;Gold;Summer;10;Japan|1984|Gold;
Japan;1984;Silver;Summer;7;Japan|1984|Silver;
Japan;1984;Silver;Winter;1;Japan|1984|Silver;
Japan;1988;Bronze;Summer;7;Japan|1988|Bronze;
Japan;1988;Bronze;Winter;1;Japan|1988|Bronze;
Japan;1988;Gold;Summer;4;Japan|1988|Gold;
Japan;1988;Silver;Summer;3;Japan|1988|Silver;
Japan;1992;Bronze;Summer;11;Japan|1992|Bronze;
Japan;1992;Bronze;Winter;4;Japan|1992|Bronze;
Japan;1992;Gold;Summer;3;Japan|1992|Gold;
Japan;1992;Gold;Winter;1;Japan|1992|Gold;
Japan;1992;Silver;Summer;8;Japan|1992|Silver;
Japan;1992;Silver;Winter;2;Japan|1992|Silver;
Japan;1994;Bronze;Winter;2;Japan|1994|Bronze;
Japan;1994;Gold;Winter;1;Japan|1994|Gold;
Japan;1994;Silver;Winter;2;Japan|1994|Silver;
Japan;1996;Bronze;Summer;5;Japan|1996|Bronze;
Japan;1996;Gold;Summer;3;Japan|1996|Gold;
Japan;1996;Silver;Summer;6;Japan|1996|Silver;
Japan;1998;Bronze;Winter;4;Japan|1998|Bronze;
Japan;1998;Gold;Winter;5;Japan|1998|Gold;
Japan;1998;Silver;Winter;1;Japan|1998|Silver;
Japan;2000;Bronze;Summer;5;Japan|2000|Bronze;
Japan;2000;Gold;Summer;5;Japan|2000|Gold;
Japan;2000;Silver;Summer;8;Japan|2000|Silver;
Japan;2002;Bronze;Winter;1;Japan|2002|Bronze;
Japan;2002;Silver;Winter;1;Japan|2002|Silver;
Japan;2004;Bronze;Summer;12;Japan|2004|Bronze;
Japan;2004;Gold;Summer;16;Japan|2004|Gold;
Japan;2004;Silver;Summer;9;Japan|2004|Silver;
Japan;2006;Gold;Winter;1;Japan|2006|Gold;
Japan;2008;Bronze;Summer;9;Japan|2008|Bronze;
Japan;2008;Gold;Summer;9;Japan|2008|Gold;
Japan;2008;Silver;Summer;7;Japan|2008|Silver;
Japan;2010;Bronze;Winter;2;Japan|2010|Bronze;
Japan;2010;Silver;Winter;3;Japan|2010|Silver;
Japan;2012;Bronze;Summer;17;Japan|2012|Bronze;
Japan;2012;Gold;Summer;7;Japan|2012|Gold;
Japan;2012;Silver;Summer;14;Japan|2012|Silver;
Japan;2014;Bronze;Winter;3;Japan|2014|Bronze;
Japan;2014;Gold;Winter;1;Japan|2014|Gold;
Japan;2014;Silver;Winter;4;Japan|2014|Silver;
Japan;2016;Bronze;Summer;21;Japan|2016|Bronze;
Japan;2016;Gold;Summer;12;Japan|2016|Gold;
Japan;2016;Silver;Summer;8;Japan|2016|Silver;
Jordan;2016;Gold;Summer;1;Jordan|2016|Gold;
Kazakhstan;1994;Gold;Winter;1;Kazakhstan|1994|Gold;
Kazakhstan;1994;Silver;Winter;2;Kazakhstan|1994|Silver;
Kazakhstan;1996;Bronze;Summer;4;Kazakhstan|1996|Bronze;
Kazakhstan;1996;Gold;Summer;3;Kazakhstan|1996|Gold;
Kazakhstan;1996;Silver;Summer;4;Kazakhstan|1996|Silver;
Kazakhstan;1998;Bronze;Winter;2;Kazakhstan|1998|Bronze;
Kazakhstan;2000;Gold;Summer;3;Kazakhstan|2000|Gold;
Kazakhstan;2000;Silver;Summer;4;Kazakhstan|2000|Silver;
Kazakhstan;2004;Bronze;Summer;3;Kazakhstan|2004|Bronze;
Kazakhstan;2004;Gold;Summer;1;Kazakhstan|2004|Gold;
Kazakhstan;2004;Silver;Summer;4;Kazakhstan|2004|Silver;
Kazakhstan;2008;Bronze;Summer;7;Kazakhstan|2008|Bronze;
Kazakhstan;2008;Gold;Summer;2;Kazakhstan|2008|Gold;
Kazakhstan;2008;Silver;Summer;4;Kazakhstan|2008|Silver;
Kazakhstan;2010;Silver;Winter;1;Kazakhstan|2010|Silver;
Kazakhstan;2012;Bronze;Summer;5;Kazakhstan|2012|Bronze;
Kazakhstan;2012;Gold;Summer;7;Kazakhstan|2012|Gold;
Kazakhstan;2012;Silver;Summer;1;Kazakhstan|2012|Silver;
Kazakhstan;2014;Bronze;Winter;1;Kazakhstan|2014|Bronze;
Kazakhstan;2016;Bronze;Summer;10;Kazakhstan|2016|Bronze;
Kazakhstan;2016;Gold;Summer;3;Kazakhstan|2016|Gold;
Kazakhstan;2016;Silver;Summer;5;Kazakhstan|2016|Silver;
Kenya;1964;Bronze;Summer;1;Kenya|1964|Bronze;
Kenya;1968;Bronze;Summer;2;Kenya|1968|Bronze;
Kenya;1968;Gold;Summer;3;Kenya|1968|Gold;
Kenya;1968;Silver;Summer;4;Kenya|1968|Silver;
Kenya;1972;Bronze;Summer;4;Kenya|1972|Bronze;
Kenya;1972;Gold;Summer;2;Kenya|1972|Gold;
Kenya;1972;Silver;Summer;3;Kenya|1972|Silver;
Kenya;1984;Bronze;Summer;2;Kenya|1984|Bronze;
Kenya;1984;Gold;Summer;1;Kenya|1984|Gold;
Kenya;1988;Bronze;Summer;2;Kenya|1988|Bronze;
Kenya;1988;Gold;Summer;5;Kenya|1988|Gold;
Kenya;1988;Silver;Summer;2;Kenya|1988|Silver;
Kenya;1992;Bronze;Summer;2;Kenya|1992|Bronze;
Kenya;1992;Gold;Summer;2;Kenya|1992|Gold;
Kenya;1992;Silver;Summer;4;Kenya|1992|Silver;
Kenya;1996;Bronze;Summer;3;Kenya|1996|Bronze;
Kenya;1996;Gold;Summer;1;Kenya|1996|Gold;
Kenya;1996;Silver;Summer;4;Kenya|1996|Silver;
Kenya;2000;Bronze;Summer;2;Kenya|2000|Bronze;
Kenya;2000;Gold;Summer;2;Kenya|2000|Gold;
Kenya;2000;Silver;Summer;3;Kenya|2000|Silver;
Kenya;2004;Bronze;Summer;2;Kenya|2004|Bronze;
Kenya;2004;Gold;Summer;1;Kenya|2004|Gold;
Kenya;2004;Silver;Summer;4;Kenya|2004|Silver;
Kenya;2008;Bronze;Summer;5;Kenya|2008|Bronze;
Kenya;2008;Gold;Summer;6;Kenya|2008|Gold;
Kenya;2008;Silver;Summer;4;Kenya|2008|Silver;
Kenya;2012;Bronze;Summer;5;Kenya|2012|Bronze;
Kenya;2012;Gold;Summer;2;Kenya|2012|Gold;
Kenya;2012;Silver;Summer;4;Kenya|2012|Silver;
Kenya;2016;Bronze;Summer;1;Kenya|2016|Bronze;
Kenya;2016;Gold;Summer;6;Kenya|2016|Gold;
Kenya;2016;Silver;Summer;6;Kenya|2016|Silver;
Kosovo;2016;Gold;Summer;1;Kosovo|2016|Gold;
Kuwait;2000;Bronze;Summer;1;Kuwait|2000|Bronze;
Kuwait;2012;Bronze;Summer;1;Kuwait|2012|Bronze;
Kyrgyzstan;2000;Bronze;Summer;1;Kyrgyzstan|2000|Bronze;
Kyrgyzstan;2008;Bronze;Summer;1;Kyrgyzstan|2008|Bronze;
Kyrgyzstan;2008;Silver;Summer;1;Kyrgyzstan|2008|Silver;
Latvia;1932;Silver;Summer;1;Latvia|1932|Silver;
Latvia;1936;Bronze;Summer;1;Latvia|1936|Bronze;
Latvia;1936;Silver;Summer;1;Latvia|1936|Silver;
Latvia;1992;Bronze;Summer;1;Latvia|1992|Bronze;
Latvia;1992;Silver;Summer;2;Latvia|1992|Silver;
Latvia;1996;Silver;Summer;1;Latvia|1996|Silver;
Latvia;2000;Bronze;Summer;1;Latvia|2000|Bronze;
Latvia;2000;Gold;Summer;1;Latvia|2000|Gold;
Latvia;2000;Silver;Summer;1;Latvia|2000|Silver;
Latvia;2004;Silver;Summer;4;Latvia|2004|Silver;
Latvia;2006;Bronze;Winter;1;Latvia|2006|Bronze;
Latvia;2008;Bronze;Summer;1;Latvia|2008|Bronze;
Latvia;2008;Gold;Summer;1;Latvia|2008|Gold;
Latvia;2008;Silver;Summer;1;Latvia|2008|Silver;
Latvia;2010;Silver;Winter;2;Latvia|2010|Silver;
Latvia;2012;Bronze;Summer;1;Latvia|2012|Bronze;
Latvia;2012;Gold;Summer;1;Latvia|2012|Gold;
Latvia;2014;Bronze;Winter;2;Latvia|2014|Bronze;
Latvia;2014;Silver;Winter;2;Latvia|2014|Silver;
Lebanon;1952;Bronze;Summer;1;Lebanon|1952|Bronze;
Lebanon;1952;Silver;Summer;1;Lebanon|1952|Silver;
Lebanon;1972;Silver;Summer;1;Lebanon|1972|Silver;
Lebanon;1980;Bronze;Summer;1;Lebanon|1980|Bronze;
Liechtenstein;1976;Bronze;Winter;2;Liechtenstein|1976|Bronze;
Liechtenstein;1980;Gold;Winter;2;Liechtenstein|1980|Gold;
Liechtenstein;1980;Silver;Winter;2;Liechtenstein|1980|Silver;
Liechtenstein;1984;Bronze;Winter;2;Liechtenstein|1984|Bronze;
Liechtenstein;1988;Bronze;Winter;1;Liechtenstein|1988|Bronze;
Lithuania;1992;Bronze;Summer;1;Lithuania|1992|Bronze;
Lithuania;1992;Gold;Summer;1;Lithuania|1992|Gold;
Lithuania;1996;Bronze;Summer;1;Lithuania|1996|Bronze;
Lithuania;2000;Bronze;Summer;3;Lithuania|2000|Bronze;
Lithuania;2000;Gold;Summer;2;Lithuania|2000|Gold;
Lithuania;2004;Gold;Summer;1;Lithuania|2004|Gold;
Lithuania;2004;Silver;Summer;2;Lithuania|2004|Silver;
Lithuania;2008;Bronze;Summer;3;Lithuania|2008|Bronze;
Lithuania;2008;Silver;Summer;2;Lithuania|2008|Silver;
Lithuania;2012;Bronze;Summer;2;Lithuania|2012|Bronze;
Lithuania;2012;Gold;Summer;2;Lithuania|2012|Gold;
Lithuania;2012;Silver;Summer;1;Lithuania|2012|Silver;
Lithuania;2016;Bronze;Summer;3;Lithuania|2016|Bronze;
Lithuania;2016;Silver;Summer;1;Lithuania|2016|Silver;
Luxembourg;1900;Gold;Summer;1;Luxembourg|1900|Gold;
Luxembourg;1920;Silver;Summer;1;Luxembourg|1920|Silver;
Luxembourg;1924;Gold;Summer;1;Luxembourg|1924|Gold;
Luxembourg;1924;Silver;Summer;1;Luxembourg|1924|Silver;
Luxembourg;1928;Gold;Summer;1;Luxembourg|1928|Gold;
Luxembourg;1952;Gold;Summer;1;Luxembourg|1952|Gold;
Luxembourg;1992;Silver;Winter;2;Luxembourg|1992|Silver;
Macedonia;2000;Bronze;Summer;1;Macedonia|2000|Bronze;
Malaysia;1992;Bronze;Summer;1;Malaysia|1992|Bronze;
Malaysia;1996;Bronze;Summer;1;Malaysia|1996|Bronze;
Malaysia;1996;Silver;Summer;1;Malaysia|1996|Silver;
Malaysia;2008;Silver;Summer;1;Malaysia|2008|Silver;
Malaysia;2012;Bronze;Summer;1;Malaysia|2012|Bronze;
Malaysia;2012;Silver;Summer;1;Malaysia|2012|Silver;
Malaysia;2016;Bronze;Summer;1;Malaysia|2016|Bronze;
Malaysia;2016;Silver;Summer;4;Malaysia|2016|Silver;
Mauritius;2008;Bronze;Summer;1;Mauritius|2008|Bronze;
Mexico;1900;Bronze;Summer;1;Mexico|1900|Bronze;
Mexico;1932;Silver;Summer;2;Mexico|1932|Silver;
Mexico;1936;Bronze;Summer;3;Mexico|1936|Bronze;
Mexico;1948;Bronze;Summer;2;Mexico|1948|Bronze;
Mexico;1948;Gold;Summer;2;Mexico|1948|Gold;
Mexico;1948;Silver;Summer;1;Mexico|1948|Silver;
Mexico;1952;Silver;Summer;1;Mexico|1952|Silver;
Mexico;1956;Bronze;Summer;1;Mexico|1956|Bronze;
Mexico;1956;Gold;Summer;1;Mexico|1956|Gold;
Mexico;1960;Bronze;Summer;1;Mexico|1960|Bronze;
Mexico;1964;Bronze;Summer;1;Mexico|1964|Bronze;
Mexico;1968;Bronze;Summer;3;Mexico|1968|Bronze;
Mexico;1968;Gold;Summer;3;Mexico|1968|Gold;
Mexico;1968;Silver;Summer;3;Mexico|1968|Silver;
Mexico;1972;Silver;Summer;1;Mexico|1972|Silver;
Mexico;1976;Bronze;Summer;1;Mexico|1976|Bronze;
Mexico;1976;Gold;Summer;1;Mexico|1976|Gold;
Mexico;1980;Bronze;Summer;3;Mexico|1980|Bronze;
Mexico;1980;Silver;Summer;1;Mexico|1980|Silver;
Mexico;1984;Bronze;Summer;1;Mexico|1984|Bronze;
Mexico;1984;Gold;Summer;2;Mexico|1984|Gold;
Mexico;1984;Silver;Summer;3;Mexico|1984|Silver;
Mexico;1988;Bronze;Summer;2;Mexico|1988|Bronze;
Mexico;1992;Silver;Summer;1;Mexico|1992|Silver;
Mexico;1996;Bronze;Summer;1;Mexico|1996|Bronze;
Mexico;2000;Bronze;Summer;3;Mexico|2000|Bronze;
Mexico;2000;Gold;Summer;1;Mexico|2000|Gold;
Mexico;2000;Silver;Summer;2;Mexico|2000|Silver;
Mexico;2004;Bronze;Summer;1;Mexico|2004|Bronze;
Mexico;2004;Silver;Summer;3;Mexico|2004|Silver;
Mexico;2008;Bronze;Summer;1;Mexico|2008|Bronze;
Mexico;2008;Gold;Summer;2;Mexico|2008|Gold;
Mexico;2012;Bronze;Summer;3;Mexico|2012|Bronze;
Mexico;2012;Gold;Summer;1;Mexico|2012|Gold;
Mexico;2012;Silver;Summer;3;Mexico|2012|Silver;
Mexico;2016;Bronze;Summer;2;Mexico|2016|Bronze;
Mexico;2016;Silver;Summer;3;Mexico|2016|Silver;
Moldova;1996;Bronze;Summer;1;Moldova|1996|Bronze;
Moldova;1996;Silver;Summer;1;Moldova|1996|Silver;
Moldova;2000;Bronze;Summer;1;Moldova|2000|Bronze;
Moldova;2000;Silver;Summer;1;Moldova|2000|Silver;
Moldova;2008;Bronze;Summer;1;Moldova|2008|Bronze;
Moldova;2012;Bronze;Summer;2;Moldova|2012|Bronze;
Monaco;1924;Bronze;Summer;1;Monaco|1924|Bronze;
Mongolia;1968;Bronze;Summer;3;Mongolia|1968|Bronze;
Mongolia;1968;Silver;Summer;1;Mongolia|1968|Silver;
Mongolia;1972;Silver;Summer;1;Mongolia|1972|Silver;
Mongolia;1976;Silver;Summer;1;Mongolia|1976|Silver;
Mongolia;1980;Bronze;Summer;2;Mongolia|1980|Bronze;
Mongolia;1980;Silver;Summer;2;Mongolia|1980|Silver;
Mongolia;1988;Bronze;Summer;1;Mongolia|1988|Bronze;
Mongolia;1992;Bronze;Summer;2;Mongolia|1992|Bronze;
Mongolia;1996;Bronze;Summer;1;Mongolia|1996|Bronze;
Mongolia;2004;Bronze;Summer;1;Mongolia|2004|Bronze;
Mongolia;2008;Gold;Summer;2;Mongolia|2008|Gold;
Mongolia;2008;Silver;Summer;2;Mongolia|2008|Silver;
Mongolia;2012;Bronze;Summer;3;Mongolia|2012|Bronze;
Mongolia;2012;Silver;Summer;2;Mongolia|2012|Silver;
Mongolia;2016;Bronze;Summer;1;Mongolia|2016|Bronze;
Mongolia;2016;Silver;Summer;1;Mongolia|2016|Silver;
Montenegro;2012;Silver;Summer;1;Montenegro|2012|Silver;
Morocco;1960;Silver;Summer;1;Morocco|1960|Silver;
Morocco;1984;Gold;Summer;2;Morocco|1984|Gold;
Morocco;1988;Bronze;Summer;2;Morocco|1988|Bronze;
Morocco;1988;Gold;Summer;1;Morocco|1988|Gold;
Morocco;1992;Bronze;Summer;1;Morocco|1992|Bronze;
Morocco;1992;Gold;Summer;1;Morocco|1992|Gold;
Morocco;1992;Silver;Summer;1;Morocco|1992|Silver;
Morocco;1996;Bronze;Summer;2;Morocco|1996|Bronze;
Morocco;2000;Bronze;Summer;4;Morocco|2000|Bronze;
Morocco;2000;Silver;Summer;1;Morocco|2000|Silver;
Morocco;2004;Gold;Summer;2;Morocco|2004|Gold;
Morocco;2004;Silver;Summer;1;Morocco|2004|Silver;
Morocco;2008;Bronze;Summer;1;Morocco|2008|Bronze;
Morocco;2008;Silver;Summer;1;Morocco|2008|Silver;
Morocco;2012;Bronze;Summer;1;Morocco|2012|Bronze;
Morocco;2016;Bronze;Summer;1;Morocco|2016|Bronze;
Mozambique;1996;Bronze;Summer;1;Mozambique|1996|Bronze;
Mozambique;2000;Gold;Summer;1;Mozambique|2000|Gold;
Namibia;1992;Silver;Summer;2;Namibia|1992|Silver;
Namibia;1996;Silver;Summer;2;Namibia|1996|Silver;
Nepal;1924;Gold;Winter;1;Nepal|1924|Gold;
Netherlands;1900;Bronze;Summer;4;Netherlands|1900|Bronze;
Netherlands;1900;Gold;Summer;1;Netherlands|1900|Gold;
Netherlands;1900;Silver;Summer;2;Netherlands|1900|Silver;
Netherlands;1906;Bronze;Summer;2;Netherlands|1906|Bronze;
Netherlands;1906;Silver;Summer;1;Netherlands|1906|Silver;
Netherlands;1908;Bronze;Summer;2;Netherlands|1908|Bronze;
Netherlands;1912;Bronze;Summer;3;Netherlands|1912|Bronze;
Netherlands;1920;Bronze;Summer;5;Netherlands|1920|Bronze;
Netherlands;1920;Gold;Summer;4;Netherlands|1920|Gold;
Netherlands;1920;Silver;Summer;2;Netherlands|1920|Silver;
Netherlands;1924;Bronze;Summer;6;Netherlands|1924|Bronze;
Netherlands;1924;Gold;Summer;4;Netherlands|1924|Gold;
Netherlands;1924;Silver;Summer;1;Netherlands|1924|Silver;
Netherlands;1928;Bronze;Summer;5;Netherlands|1928|Bronze;
Netherlands;1928;Gold;Summer;8;Netherlands|1928|Gold;
Netherlands;1928;Silver;Summer;10;Netherlands|1928|Silver;
Netherlands;1932;Bronze;Summer;1;Netherlands|1932|Bronze;
Netherlands;1932;Gold;Summer;2;Netherlands|1932|Gold;
Netherlands;1932;Silver;Summer;5;Netherlands|1932|Silver;
Netherlands;1936;Bronze;Summer;7;Netherlands|1936|Bronze;
Netherlands;1936;Gold;Summer;6;Netherlands|1936|Gold;
Netherlands;1936;Silver;Summer;4;Netherlands|1936|Silver;
Netherlands;1948;Bronze;Summer;9;Netherlands|1948|Bronze;
Netherlands;1948;Gold;Summer;5;Netherlands|1948|Gold;
Netherlands;1948;Silver;Summer;2;Netherlands|1948|Silver;
Netherlands;1952;Silver;Summer;5;Netherlands|1952|Silver;
Netherlands;1952;Silver;Winter;3;Netherlands|1952|Silver;
Netherlands;1960;Bronze;Summer;2;Netherlands|1960|Bronze;
Netherlands;1960;Bronze;Winter;1;Netherlands|1960|Bronze;
Netherlands;1960;Silver;Summer;1;Netherlands|1960|Silver;
Netherlands;1960;Silver;Winter;1;Netherlands|1960|Silver;
Netherlands;1964;Bronze;Summer;4;Netherlands|1964|Bronze;
Netherlands;1964;Gold;Summer;2;Netherlands|1964|Gold;
Netherlands;1964;Gold;Winter;1;Netherlands|1964|Gold;
Netherlands;1964;Silver;Summer;4;Netherlands|1964|Silver;
Netherlands;1964;Silver;Winter;1;Netherlands|1964|Silver;
Netherlands;1968;Bronze;Summer;1;Netherlands|1968|Bronze;
Netherlands;1968;Bronze;Winter;3;Netherlands|1968|Bronze;
Netherlands;1968;Gold;Summer;3;Netherlands|1968|Gold;
Netherlands;1968;Gold;Winter;3;Netherlands|1968|Gold;
Netherlands;1968;Silver;Summer;3;Netherlands|1968|Silver;
Netherlands;1968;Silver;Winter;3;Netherlands|1968|Silver;
Netherlands;1972;Bronze;Summer;1;Netherlands|1972|Bronze;
Netherlands;1972;Bronze;Winter;2;Netherlands|1972|Bronze;
Netherlands;1972;Gold;Summer;3;Netherlands|1972|Gold;
Netherlands;1972;Gold;Winter;4;Netherlands|1972|Gold;
Netherlands;1972;Silver;Summer;1;Netherlands|1972|Silver;
Netherlands;1972;Silver;Winter;3;Netherlands|1972|Silver;
Netherlands;1976;Bronze;Summer;3;Netherlands|1976|Bronze;
Netherlands;1976;Bronze;Winter;3;Netherlands|1976|Bronze;
Netherlands;1976;Gold;Winter;1;Netherlands|1976|Gold;
Netherlands;1976;Silver;Summer;2;Netherlands|1976|Silver;
Netherlands;1976;Silver;Winter;2;Netherlands|1976|Silver;
Netherlands;1980;Bronze;Summer;2;Netherlands|1980|Bronze;
Netherlands;1980;Bronze;Winter;1;Netherlands|1980|Bronze;
Netherlands;1980;Gold;Winter;1;Netherlands|1980|Gold;
Netherlands;1980;Silver;Summer;1;Netherlands|1980|Silver;
Netherlands;1980;Silver;Winter;2;Netherlands|1980|Silver;
Netherlands;1984;Bronze;Summer;6;Netherlands|1984|Bronze;
Netherlands;1984;Gold;Summer;5;Netherlands|1984|Gold;
Netherlands;1984;Silver;Summer;2;Netherlands|1984|Silver;
Netherlands;1988;Bronze;Summer;5;Netherlands|1988|Bronze;
Netherlands;1988;Bronze;Winter;2;Netherlands|1988|Bronze;
Netherlands;1988;Gold;Summer;2;Netherlands|1988|Gold;
Netherlands;1988;Gold;Winter;3;Netherlands|1988|Gold;
Netherlands;1988;Silver;Summer;2;Netherlands|1988|Silver;
Netherlands;1988;Silver;Winter;2;Netherlands|1988|Silver;
Netherlands;1992;Bronze;Summer;7;Netherlands|1992|Bronze;
Netherlands;1992;Bronze;Winter;2;Netherlands|1992|Bronze;
Netherlands;1992;Gold;Summer;2;Netherlands|1992|Gold;
Netherlands;1992;Gold;Winter;1;Netherlands|1992|Gold;
Netherlands;1992;Silver;Summer;6;Netherlands|1992|Silver;
Netherlands;1992;Silver;Winter;1;Netherlands|1992|Silver;
Netherlands;1994;Bronze;Winter;3;Netherlands|1994|Bronze;
Netherlands;1994;Silver;Winter;1;Netherlands|1994|Silver;
Netherlands;1996;Bronze;Summer;10;Netherlands|1996|Bronze;
Netherlands;1996;Gold;Summer;4;Netherlands|1996|Gold;
Netherlands;1996;Silver;Summer;5;Netherlands|1996|Silver;
Netherlands;1998;Bronze;Winter;2;Netherlands|1998|Bronze;
Netherlands;1998;Gold;Winter;5;Netherlands|1998|Gold;
Netherlands;1998;Silver;Winter;4;Netherlands|1998|Silver;
Netherlands;2000;Bronze;Summer;4;Netherlands|2000|Bronze;
Netherlands;2000;Gold;Summer;12;Netherlands|2000|Gold;
Netherlands;2000;Silver;Summer;9;Netherlands|2000|Silver;
Netherlands;2002;Gold;Winter;3;Netherlands|2002|Gold;
Netherlands;2002;Silver;Winter;5;Netherlands|2002|Silver;
Netherlands;2004;Bronze;Summer;9;Netherlands|2004|Bronze;
Netherlands;2004;Gold;Summer;4;Netherlands|2004|Gold;
Netherlands;2004;Silver;Summer;9;Netherlands|2004|Silver;
Netherlands;2006;Bronze;Winter;4;Netherlands|2006|Bronze;
Netherlands;2006;Gold;Winter;3;Netherlands|2006|Gold;
Netherlands;2006;Silver;Winter;2;Netherlands|2006|Silver;
Netherlands;2008;Bronze;Summer;4;Netherlands|2008|Bronze;
Netherlands;2008;Gold;Summer;7;Netherlands|2008|Gold;
Netherlands;2008;Silver;Summer;5;Netherlands|2008|Silver;
Netherlands;2010;Bronze;Winter;3;Netherlands|2010|Bronze;
Netherlands;2010;Gold;Winter;4;Netherlands|2010|Gold;
Netherlands;2010;Silver;Winter;1;Netherlands|2010|Silver;
Netherlands;2012;Bronze;Summer;8;Netherlands|2012|Bronze;
Netherlands;2012;Gold;Summer;6;Netherlands|2012|Gold;
Netherlands;2012;Silver;Summer;6;Netherlands|2012|Silver;
Netherlands;2014;Bronze;Winter;9;Netherlands|2014|Bronze;
Netherlands;2014;Gold;Winter;8;Netherlands|2014|Gold;
Netherlands;2014;Silver;Winter;7;Netherlands|2014|Silver;
Netherlands;2016;Bronze;Summer;4;Netherlands|2016|Bronze;
Netherlands;2016;Gold;Summer;8;Netherlands|2016|Gold;
Netherlands;2016;Silver;Summer;7;Netherlands|2016|Silver;
New Zealand;1900;Gold;Summer;1;New Zealand|1900|Gold;
New Zealand;1920;Bronze;Summer;1;New Zealand|1920|Bronze;
New Zealand;1924;Bronze;Summer;1;New Zealand|1924|Bronze;
New Zealand;1928;Gold;Summer;1;New Zealand|1928|Gold;
New Zealand;1932;Silver;Summer;1;New Zealand|1932|Silver;
New Zealand;1936;Gold;Summer;1;New Zealand|1936|Gold;
New Zealand;1952;Bronze;Summer;2;New Zealand|1952|Bronze;
New Zealand;1952;Gold;Summer;1;New Zealand|1952|Gold;
New Zealand;1956;Gold;Summer;2;New Zealand|1956|Gold;
New Zealand;1960;Bronze;Summer;1;New Zealand|1960|Bronze;
New Zealand;1960;Gold;Summer;2;New Zealand|1960|Gold;
New Zealand;1964;Bronze;Summer;2;New Zealand|1964|Bronze;
New Zealand;1964;Gold;Summer;3;New Zealand|1964|Gold;
New Zealand;1968;Bronze;Summer;2;New Zealand|1968|Bronze;
New Zealand;1968;Gold;Summer;1;New Zealand|1968|Gold;
New Zealand;1972;Bronze;Summer;1;New Zealand|1972|Bronze;
New Zealand;1972;Gold;Summer;1;New Zealand|1972|Gold;
New Zealand;1972;Silver;Summer;1;New Zealand|1972|Silver;
New Zealand;1976;Bronze;Summer;1;New Zealand|1976|Bronze;
New Zealand;1976;Gold;Summer;2;New Zealand|1976|Gold;
New Zealand;1976;Silver;Summer;1;New Zealand|1976|Silver;
New Zealand;1984;Bronze;Summer;2;New Zealand|1984|Bronze;
New Zealand;1984;Gold;Summer;8;New Zealand|1984|Gold;
New Zealand;1984;Silver;Summer;1;New Zealand|1984|Silver;
New Zealand;1988;Bronze;Summer;8;New Zealand|1988|Bronze;
New Zealand;1988;Gold;Summer;3;New Zealand|1988|Gold;
New Zealand;1988;Silver;Summer;2;New Zealand|1988|Silver;
New Zealand;1992;Bronze;Summer;5;New Zealand|1992|Bronze;
New Zealand;1992;Gold;Summer;1;New Zealand|1992|Gold;
New Zealand;1992;Silver;Summer;4;New Zealand|1992|Silver;
New Zealand;1992;Silver;Winter;1;New Zealand|1992|Silver;
New Zealand;1996;Bronze;Summer;1;New Zealand|1996|Bronze;
New Zealand;1996;Gold;Summer;3;New Zealand|1996|Gold;
New Zealand;1996;Silver;Summer;2;New Zealand|1996|Silver;
New Zealand;2000;Bronze;Summer;3;New Zealand|2000|Bronze;
New Zealand;2000;Gold;Summer;1;New Zealand|2000|Gold;
New Zealand;2004;Gold;Summer;3;New Zealand|2004|Gold;
New Zealand;2004;Silver;Summer;2;New Zealand|2004|Silver;
New Zealand;2008;Bronze;Summer;4;New Zealand|2008|Bronze;
New Zealand;2008;Gold;Summer;3;New Zealand|2008|Gold;
New Zealand;2008;Silver;Summer;2;New Zealand|2008|Silver;
New Zealand;2012;Bronze;Summer;5;New Zealand|2012|Bronze;
New Zealand;2012;Gold;Summer;6;New Zealand|2012|Gold;
New Zealand;2012;Silver;Summer;2;New Zealand|2012|Silver;
